Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,,
13321240,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0,,
13321540,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0,,
13321830,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0,,
13322180,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13322470,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0,,
13322820,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13323110,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0,,
13323460,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0,,
13323800,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0,,
13324100,1BFE223A,TRUE,Rx,0,8,4,1,0,0,51,0,6,0,,
13324440,1BFE223B,TRUE,Rx,0,8,14,0,0,0,0,0,0,0,,
13324740,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0,,
13325080,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C,,
13325380,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13398540,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0,,
13418430,1BFE221A,TRUE,Rx,0,8,0,A6,0,0,7E,0,0,0,,
13418720,1BFE2205,TRUE,Rx,0,8,45,45,0,0,0,41,9,12,,
13419020,1BFE2206,TRUE,Rx,0,8,47,0,31,86,0,74,2,4,,
13419320,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A,,
13419660,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA,,
13419960,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0,,
13420260,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13420560,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13420900,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13421200,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0,,
13421540,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0,,
13421840,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0,,
13422140,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0,,
13422480,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13422780,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0,,
13423120,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13423420,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0,,
13423760,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0,,
13424060,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0,,
13424400,1BFE223A,TRUE,Rx,0,8,4,1,0,0,5B,0,0,0,,
13424700,1BFE223B,TRUE,Rx,0,8,0A,0,0,0,0,0,0,0,,
13425040,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0,,
13425340,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C,,
13425680,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13498510,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0,,
13518430,1BFE221A,TRUE,Rx,0,8,0,A6,0,0,7E,0,0,0,,
13518730,1BFE2205,TRUE,Rx,0,8,45,45,0,0,0,41,9,14,,
13519030,1BFE2206,TRUE,Rx,0,8,47,0,26,86,0,74,2,4,,
13519330,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A,,
13519630,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA,,
13519920,1BFE2217,TRUE,Rx,0,8,0,0,CD,B5,A6,0,0,0,,
13520220,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13520560,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13520860,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13521200,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0,,
13521500,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0,,
13521800,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0,,
13522140,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0,,
13522440,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13522740,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0,,
13523080,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13523420,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0,,
13523720,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0,,
13524060,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0,,
13524360,1BFE223A,TRUE,Rx,0,8,4,1,0,0,51,0,6,0,,
13524700,1BFE223B,TRUE,Rx,0,8,14,0,0,0,0,0,0,0,,
13525000,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0,,
13525340,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C,,
13525640,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13598510,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0,,
13618390,1BFE221A,TRUE,Rx,0,8,0,A5,0,0,7E,0,0,0,,
13618690,1BFE2206,TRUE,Rx,0,8,47,0,23,86,0,74,2,4,,
13618990,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A,,
13619330,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA,,
13619630,1BFE2217,TRUE,Rx,0,8,0,0,CD,B5,A5,0,0,0,,
13619930,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13620230,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13620570,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13620870,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0,,
13621210,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0,,
13621510,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0,,
13621810,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0,,
13622150,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13622450,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0,,
13622790,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13623090,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0,,
13623430,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0,,
13623730,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0,,
13624070,1BFE223A,TRUE,Rx,0,8,4,1,0,0,5B,0,0,0,,
13624370,1BFE223B,TRUE,Rx,0,8,0A,0,0,0,0,0,0,0,,
13624710,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0,,
13625050,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C,,
13625350,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13698470,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0,,
13718400,1BFE221A,TRUE,Rx,0,8,0,A5,0,0,7E,0,0,0,,
13718700,1BFE2206,TRUE,Rx,0,8,47,0,18,86,0,72,2,4,,
13718990,1BFE2207,TRUE,Rx,0,8,46,0,0,88,0,2,0,4,,
13719290,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A,,
13719590,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,BF,FA,,
13719930,1BFE2217,TRUE,Rx,0,8,0,0,CD,B5,A6,0,0,0,,
13720230,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13720530,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13720870,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13721170,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0,,
13721510,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0,,
13721810,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0,,
13722110,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0,,
13722450,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13722750,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0,,
13723090,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13723390,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0,,
13723730,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0,,
13724030,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0,,
13724370,1BFE223A,TRUE,Rx,0,8,4,1,0,0,51,0,6,0,,
13724670,1BFE223B,TRUE,Rx,0,8,14,0,0,0,0,0,0,0,,
13725010,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0,,
13725310,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C,,
13725650,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13798480,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0,,
13818400,1BFE221A,TRUE,Rx,0,8,0,A6,0,0,7E,0,0,0,,
13818700,1BFE2206,TRUE,Rx,0,8,47,0,11,86,0,72,2,4,,
13819000,1BFE2209,TRUE,Rx,0,8,0,0,1,0,90,33,0,0,,
13819300,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A,,
13819600,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA,,
13819890,1BFE2217,TRUE,Rx,0,8,0,0,CD,B5,A5,0,0,0,,
13820240,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13820530,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13820830,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13821170,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0,,
13821470,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0,,
13821770,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0,,
13822110,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0,,
13822410,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13822750,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0,,
13823050,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13823390,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0,,
13823690,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0,,
13824030,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0,,
13824330,1BFE223A,TRUE,Rx,0,8,4,1,0,0,5B,0,0,0,,
13824670,1BFE223B,TRUE,Rx,0,8,0A,0,0,0,0,0,0,0,,
13824970,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0,,
13825310,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C,,
13825650,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13898480,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0,,
13908460,0000067E,FALSE,Rx,0,8,17,0C,0,0,5B,0,0,40,,
13918360,1BFE221A,TRUE,Rx,0,8,0,A5,0,0,7E,0,0,0,,
13918660,1BFE2206,TRUE,Rx,0,8,47,0,0C,86,0,70,2,4,,
13919000,1BFE2209,TRUE,Rx,0,8,0,0,1,0,80,33,0,0,,
13919300,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A,,
13919560,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA,,
13919860,1BFE2217,TRUE,Rx,0,8,0,0,CD,B5,A6,0,0,0,,
13920160,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13920500,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13920800,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13921140,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0,,
13921440,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0,,
13921740,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0,,
13922080,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0,,
13922380,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13922720,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0,,
13923020,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13923360,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0,,
13923660,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0,,
13924000,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0,,
13924300,1BFE223A,TRUE,Rx,0,8,4,1,0,0,51,0,6,0,,
13924640,1BFE223B,TRUE,Rx,0,8,14,0,0,0,0,0,0,0,,
13924940,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0,,
13925280,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C,,
13925580,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
13998410,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0,,
14018330,1BFE221A,TRUE,Rx,0,8,0,A6,0,0,7E,0,0,0,,
14018630,1BFE2206,TRUE,Rx,0,8,47,0,9,86,0,70,2,4,,
14018930,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A,,
14019230,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA,,
14019530,1BFE2217,TRUE,Rx,0,8,0,0,CD,B5,A6,0,0,0,,
14019870,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14020170,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14020460,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14020810,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0,,
14021150,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0,,
14021450,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0,,
14021740,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0,,
14022090,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14022380,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0,,
14022730,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14023020,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0,,
14023370,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0,,
14023660,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0,,
14024010,1BFE223A,TRUE,Rx,0,8,4,1,0,0,5B,0,0,0,,
14024300,1BFE223B,TRUE,Rx,0,8,0A,0,0,0,0,0,0,0,,
14024650,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0,,
14024940,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C,,
14025290,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14098410,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0,,
14118290,1BFE220C,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14118590,1BFE2206,TRUE,Rx,0,8,47,0,4,86,0,6E,2,4,,
14118930,1BFE220D,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14119190,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A,,
14119530,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA,,
14119830,1BFE2217,TRUE,Rx,0,8,0,0,CD,B5,A6,0,0,0,,
14120130,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14120470,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14120770,1BFE221A,TRUE,Rx,0,8,0,A6,0,0,7E,0,0,0,,
14121110,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14121410,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0,,
14121710,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0,,
14122050,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0,,
14122350,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0,,
14122690,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14122990,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0,,
14123280,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14123630,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0,,
14123970,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0,,
14124270,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0,,
14124560,1BFE223A,TRUE,Rx,0,8,4,1,0,0,51,0,6,0,,
14124910,1BFE223B,TRUE,Rx,0,8,14,0,0,0,0,0,0,0,,
14125250,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0,,
14125550,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C,,
14125890,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14198420,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0,,
14218300,1BFE220B,TRUE,Rx,0,8,0,0,0,0,0,0,11,0,,
14218600,1BFE2205,TRUE,Rx,0,8,45,45,0,0,0,41,9,12,,
14218890,1BFE2206,TRUE,Rx,0,8,47,0,0,86,0,6C,2,4,,
14219190,1BFE2209,TRUE,Rx,0,8,0,0,1,0,70,33,0,0,,
14219490,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A,,
14219790,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA,,
14220130,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0,,
14220430,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14220730,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14221070,1BFE221A,TRUE,Rx,0,8,0,A5,0,0,7E,0,0,0,,
14221370,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14221670,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0,,
14222010,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0,,
14222310,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0,,
14222610,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0,,
14222950,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14223250,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0,,
14223590,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14223890,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0,,
14224230,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0,,
14224530,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0,,
14224870,1BFE223A,TRUE,Rx,0,8,4,1,0,0,5B,0,0,0,,
14225170,1BFE223B,TRUE,Rx,0,8,0A,0,0,0,0,0,0,0,,
14225510,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0,,
14225850,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C,,
14226150,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14298380,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0,,
14308400,564,FALSE,Rx,0,8,D2,0,0,0,F8,17,3D,0,,
14318300,1BFE221A,TRUE,Rx,0,8,0,A5,0,0,7E,0,0,0,,
14318600,1BFE2203,TRUE,Rx,0,8,0,0,0,18,0,18,0,0,,
14318900,1BFE2205,TRUE,Rx,0,8,45,45,0,0,0,41,9,6,,
14319200,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A,,
14319500,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA,,
14319800,1BFE2217,TRUE,Rx,0,8,0,0,CD,B5,A6,0,0,0,,
14320140,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14320430,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14320730,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14321070,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0,,
14321370,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0,,
14321670,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0,,
14322010,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0,,
14322310,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14322650,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0,,
14322950,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14323290,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0,,
14323590,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0,,
14323930,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0,,
14324230,1BFE223A,TRUE,Rx,0,8,4,1,0,0,51,0,6,0,,
14324570,1BFE223B,TRUE,Rx,0,8,14,0,0,0,0,0,0,0,,
14324870,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0,,
14325210,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C,,
14325550,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14398380,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0,,
14418260,1BFE221A,TRUE,Rx,0,8,0,A5,0,0,7E,0,0,0,,
14418560,1BFE2205,TRUE,Rx,0,8,45,45,0,0,0,41,9,30,,
14418860,1BFE2206,TRUE,Rx,0,8,47,0,0,86,0,6A,2,4,,
14419160,1BFE2209,TRUE,Rx,0,8,0,0,1,0,60,33,0,0,,
14419460,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A,,
14419800,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA,,
14420100,1BFE2217,TRUE,Rx,0,8,0,0,CD,B5,A6,0,0,0,,
14420400,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14420740,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14421040,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14421340,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0,,
14421680,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0,,
14421980,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0,,
14422270,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0,,
14422620,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14422910,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0,,
14423260,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14423550,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0,,
14423900,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0,,
14424190,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0,,
14424540,1BFE223A,TRUE,Rx,0,8,4,1,0,0,5B,0,0,0,,
14424830,1BFE223B,TRUE,Rx,0,8,0A,0,0,0,0,0,0,0,,
14425180,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0,,
14425520,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C,,
14425820,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14498340,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0,,
14518270,1BFE221A,TRUE,Rx,0,8,0,A5,0,0,7E,0,0,0,,
14518570,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A,,
14518870,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,BF,FA,,
14519160,1BFE2217,TRUE,Rx,0,8,0,0,CD,B5,A6,0,0,0,,
14519510,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14519800,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14520100,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14520440,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0,,
14520740,1BFE221E,TRUE,Rx,0,8,7D,1,0,0,0,0,0,0,,
14521080,1BFE2222,TRUE,Rx,0,8,0,0,58,0,7E,1C,0,0,,
14521380,1BFE2223,TRUE,Rx,0,8,11,1,0,0,0,0,0,0,,
14521680,1BFE2225,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14522020,1BFE2227,TRUE,Rx,0,8,0,0,0,0,0,4,0,0,,
14522320,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14522660,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0,,
14522960,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0,,
14523300,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0,,
14523600,1BFE223A,TRUE,Rx,0,8,4,1,0,0,51,0,6,0,,
14523940,1BFE223B,TRUE,Rx,0,8,14,0,0,0,0,0,0,0,,
14524240,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0,,
14524580,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C,,
14524920,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14598350,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0,,
14618230,1BFE221A,TRUE,Rx,0,8,0,A6,0,0,7E,0,0,0,,
14618570,1BFE2206,TRUE,Rx,0,8,47,0,0,86,0,68,2,4,,
14618870,1BFE2209,TRUE,Rx,0,8,0,0,1,0,50,33,0,0,,
14619170,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A,,
14619470,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA,,
14619770,1BFE2217,TRUE,Rx,0,8,0,0,CD,B5,A6,0,0,0,,
14620110,1BFE2218,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14620410,1BFE2219,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14620700,1BFE221B,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,,
14621050,1BFE221C,TRUE,Rx,0,8,0,0,3F,0,0,0,0,0,,
